Source reference,Soil name,Site label,Depth (cm),Horizon,Field/lab,Sample Height (cm),Sample diameter (cm),Method,Ksat,Units,Bulk density,Very coarse,Coarse,Medium,Fine,Very fine,Sand (%),Silt  (%),Clay (%),Coarse fragments (%),Textural class,Organic carbon,Organic matter,Units,Stdev_Bulk density,Stdev_Sand (%),Stdev_Silt  (%),Stdev_Clay (%),Stdev_Coarse_fragments (%),Textural class,Stdev_Organic carbon,Other potentally relevant info,,
35,,Hendry,107cm..127cm,Bh1,lab,5.4,3,Constant Head,11,cm/hr,1,1.62,0.5,9.3,30.7,48.9,4.2,93.6,5.8,0.6,,S,1.77,,,,,,,,,,,
35,,Hendry,127cm..160cm,Bh2,lab,5.4,3,Constant Head,44.7,cm/hr,1,1.62,0.4,9.7,31.5,50.2,4.2,96,3,1,,FS,0.73,,,,,,,,,,,
35,,Hendry,160cm..185cm,Bt,lab,5.4,3,Constant Head,3.29,cm/hr,1,1.7,0.3,5.8,23.9,40.6,4,74.6,0.8,24.6,,SCL,0.78,,,,,,,,,,,
35,,Hendry,185cm..185cm,R,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Hendry,0cm..18cm,Ap,lab,5.4,3,Constant Head,21.7,cm/hr,1,1.23,0,2.6,22,67.2,3.9,95.7,0,4.3,,FS,7.1,,,,,,,,,,,
35,,Hendry,23cm..48cm,A,lab,5.4,3,Constant Head,30.2,cm/hr,1,1.44,0,2.1,19.1,72.9,4.3,98.4,0,1.6,,FS,1.76,,,,,,,,,,,
35,,Hendry,18cm..36cm,Eg,lab,5.4,3,Constant Head,28.9,cm/hr,1,1.54,0.1,3.17,23.7,67.2,3.4,97.5,0.1,2.4,,FS,0.77,,,,,,,,,,,
35,,Hendry,36cm..68cm,Bw1,lab,5.4,3,Constant Head,30.2,cm/hr,1,1.56,0.1,2.9,23.2,69.1,3.4,98.7,0,1.3,,FS,0.16,,,,,,,,,,,
35,,Hendry,68cm..76cm,Bw2,lab,5.4,3,Constant Head,9.53,cm/hr,1,1.68,0.1,2.8,21.3,68.8,3.8,96.8,0.2,3,,FS,0.11,,,,,,,,,,,
35,,Hendry,76cm..84cm,Bt,lab,5.4,3,Constant Head,0.19,cm/hr,1,1.68,0.1,2,17.8,61,3.4,84.3,1.1,14.6,,FSL,0.37,,,,,,,,,,,
35,,Hendry,84cm..84cm,R,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Hendry,48cm..84cm,Bw,lab,5.4,3,Constant Head,44.7,cm/hr,1,1.62,0.1,2.8,21.1,71,3.5,98.5,0,1.5,,FS,0.16,,,,,,,,,,,
35,,Hendry,84cm..84cm,2R,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Hernando,0cm..10cm,A,lab,5.4,3,Constant Head,35.5,cm/hr,1,1.46,0,1.1,24.5,64.5,6.9,97,1.9,1.1,,FS,0.73,,,,,,,,,,,
35,,Hernando,10cm..23cm,Bw1,lab,5.4,3,Constant Head,38.1,cm/hr,1,1.5,0,0.9,21.3,66.6,8.2,97,1.6,1.4,,FS,0.34,,,,,,,,,,,
35,,Hernando,23cm..51cm,Bw2,lab,5.4,3,Constant Head,40.8,cm/hr,1,1.54,0,1,22.9,66.4,7.5,97.8,1.4,0.8,,FS,0.22,,,,,,,,,,,
35,,Hernando,51cm..122cm,Bw3,lab,5.4,3,Constant Head,43.4,cm/hr,1,1.56,0,1,21.2,68.3,7.3,97.8,0.5,1.7,,FS,0.07,,,,,,,,,,,
35,,Hernando,122cm..203cm,Bw and Bt,lab,5.4,3,Constant Head,34.8,cm/hr,1,1.55,0,0.9,19,70.6,7.7,98.2,0.6,1.2,,FS,0.03,,,,,,,,,,,
35,,Hernando,0cm..8cm,A,lab,5.4,3,Constant Head,54.6,cm/hr,1,1.29,0,0.5,11.7,73.9,11.5,97.6,2.4,0,,FS,0.64,,,,,,,,,,,
35,,Hernando,8cm..66cm,E,lab,5.4,3,Constant Head,42.1,cm/hr,1,1.44,0,0.5,11.5,75.5,11.8,99.3,0.6,0.1,,FS,0.15,,,,,,,,,,,
35,,Hernando,66cm..114cm,Bw/Bh (upper),lab,5.4,3,Constant Head,30.9,cm/hr,1,1.48,0,0.5,11.2,76,10.5,98.2,0.8,1,,FS,0.09,,,,,,,,,,,
35,,Hernando,114cm..163cm,Bw/Bh (lower),lab,5.4,3,Constant Head,28.9,cm/hr,1,1.52,0,0.5,10.1,75.9,11.9,98.4,0.4,1.2,,FS,0.1,,,,,,,,,,,
35,,Hernando,20cm..61cm,Eg,lab,5.4,3,Constant Head,24,cm/hr,1,1.56,0,0.8,14.8,65.4,15.6,96.6,2.1,1.3,,FS,0.06,,,,,,,,,,,
35,,Hernando,61cm..71cm,Bh1,lab,5.4,3,Constant Head,7.51,cm/hr,1,1.61,0,1,13.8,63.7,14.8,93.3,0.1,6.6,,FS,0.43,,,,,,,,,,,
35,,Highlands,0cm..20cm,Ap,lab,5.4,3,Constant Head,74.9,cm/hr,1,1.57,0,11.5,69.5,16.1,1.2,98.3,0.3,1.4,,S,0.29,,,,,,,,,,,
35,,Highlands,20cm..84cm,Bw (upper),lab,5.4,3,Constant Head,56.5,cm/hr,1,1.68,0,9.8,65,21.2,2.4,98.4,0,1.6,,S,0.08,,,,,,,,,,,
35,,Highlands,84cm..147cm,Bw (middle),lab,5.4,3,Constant Head,92,cm/hr,1,1.64,0,9.5,65.6,20.6,2.1,97.8,0.7,1.5,,S,0.07,,,,,,,,,,,
35,,Highlands,147cm..203cm,Bw (lower),lab,5.4,3,Constant Head,97.3,cm/hr,1,1.6,0,7.6,61.9,25.5,2.4,97.4,1.1,1.5,,S,0.08,,,,,,,,,,,
35,,Highlands,0cm..15cm,Ap,lab,5.4,3,Constant Head,65.7,cm/hr,1,1.41,0,9.3,56.3,29.4,2.6,97.6,0.6,1.8,,S,0.56,,,,,,,,,,,
35,,Highlands,15cm..91cm,Bw1,lab,5.4,3,Constant Head,78.9,cm/hr,1,1.53,0,10.2,59.5,26.7,1.5,97.9,0.9,1.2,,S,0.12,,,,,,,,,,,
35,,Highlands,132cm..203cm,BCg,lab,5.4,3,Constant Head,1.97,cm/hr,1,1.77,0.8,6.6,19.6,37.4,16.6,81,3.5,15.5,,FSL,0.16,,,,,,,,,,,
35,,Highlands,0cm..15cm,Ap,lab,5.4,3,Constant Head,25,cm/hr,1,1.46,0,2.5,21.2,62.8,10.7,97.2,2.2,0.6,,FS,0.38,,,,,,,,,,,
35,,Highlands,15cm..41cm,Eg,lab,5.4,3,Constant Head,21.7,cm/hr,1,1.6,0,2.2,17.9,65.2,12,97.3,2.2,0.5,,FS,0.14,,,,,,,,,,,
35,,Highlands,41cm..53cm,EBg,lab,5.4,3,Constant Head,19.7,cm/hr,1,1.64,0,2,16.8,65.7,12.2,96.7,2.5,0.8,,FS,0.18,,,,,,,,,,,
35,,Highlands,53cm..76cm,Bw/Bh (upper),lab,5.4,3,Constant Head,14.5,cm/hr,1,1.64,0,2.1,17.3,65.3,11.6,96.3,2.7,1,,FS,0.11,,,,,,,,,,,
35,,Highlands,76cm..132cm,Bw/Bh (lower),lab,5.4,3,Constant Head,4.82,cm/hr,1,1.72,0,1.8,16.3,64.5,11.5,94.1,3.2,2.7,,FS,0.23,,,,,,,,,,,
35,,Hernando,163cm..203cm,Bw,lab,5.4,3,Constant Head,36.2,cm/hr,1,1.5,0,0.3,10.2,77.4,11.3,99.2,0.4,0.4,,FS,0.07,,,,,,,,,,,
35,,Hernando,203cm..254cm,Eg,lab,5.4,3,Constant Head,33.5,cm/hr,1,1.48,0,0.4,14.4,75.5,9.1,99.4,0.1,0.5,,FS,0.03,,,,,,,,,,,
35,,Hernando,0cm..10cm,A1,lab,5.4,3,Constant Head,55.9,cm/hr,1,1.45,0,1.3,21.4,68.3,6.6,97.6,1,1.4,,FS,0.55,,,,,,,,,,,
35,,Hernando,10cm..20cm,A2,lab,5.4,3,Constant Head,31.6,cm/hr,1,1.45,0,1.5,20.7,67.7,7.6,97.5,1.1,1.4,,FS,0.42,,,,,,,,,,,
35,,Hernando,20cm..53cm,Bw1,lab,5.4,3,Constant Head,27.6,cm/hr,1,1.5,0,1.4,20.9,69.4,6.6,98.3,0.5,1.2,,FS,0.09,,,,,,,,,,,
35,,Hernando,53cm..107cm,Bw2,lab,5.4,3,Constant Head,39.4,cm/hr,1,1.53,0,1.7,21.9,68.6,6,98.2,0.5,1.3,,FS,0.06,,,,,,,,,,,
35,,Hernando,107cm..122cm,Bw3,lab,5.4,3,Constant Head,40.8,cm/hr,1,1.59,0,1.8,19.8,70.4,6.4,98.4,0.6,1,,FS,0.04,,,,,,,,,,,
35,,Hernando,122cm..203cm,Eg,lab,5.4,3,Constant Head,32.9,cm/hr,1,1.66,0,1.9,22.2,69,6.1,99.2,0.1,0.7,,FS,0.02,,,,,,,,,,,
35,,Hernando,0cm..23cm,A,lab,5.4,3,Constant Head,7.89,cm/hr,1,1.47,0.1,1.2,15.6,54.7,16.7,88.3,6,5.7,,FS,1.61,,,,,,,,,,,
35,,Hernando,23cm..58cm,Eg1,lab,5.4,3,Constant Head,4.47,cm/hr,1,1.61,0.2,1.3,14.9,54.5,17.2,88.1,5.7,6.2,,FS,0.64,,,,,,,,,,,
35,,Hernando,58cm..71cm,Eg2,lab,5.4,3,Constant Head,0.84,cm/hr,1,1.31,0.1,1.3,14.7,54.5,17.2,87.8,5.1,7.1,,LFS,0.22,,,,,,,,,,,
35,,Hernando,71cm..86cm,Btg,lab,5.4,3,Constant Head,36,cm/hr,1,1.64,0.1,1,11.5,44.1,15,71.7,4.1,24.2,,SCL,0.28,,,,,,,,,,,
35,,Hernando,86cm..124cm,Btgv (upper),lab,5.4,3,Constant Head,0.11,cm/hr,1,1.67,0.3,1.1,11,38.1,12.3,62.8,5,32.2,,SCL,0.22,,,,,,,,,,,
35,,Hernando,124cm..160cm,Btgv (lower),lab,5.4,3,Constant Head,17.8,cm/hr,1,1.65,0.2,1.1,12.4,35.6,9.1,58.4,2.7,38.9,,SC,0.15,,,,,,,,,,,
35,,Hernando,160cm..190cm,Btg',lab,5.4,3,Constant Head,26.8,cm/hr,1,1.3,0.7,1.1,3.9,17.3,9.4,32.4,6.7,60.9,,C,0.08,,,,,,,,,,,
35,,Hernando,0cm..18cm,Ap,lab,5.4,3,Constant Head,18,cm/hr,1,1.49,0,0.9,15.4,60.7,16,93,4.6,2.4,,FS,0.6,,,,,,,,,,,
35,,Hernando,18cm..56cm,Bw1,lab,5.4,3,Constant Head,9.2,cm/hr,1,1.68,0,0.9,15.2,61.4,15.9,93.4,3.4,3.2,,FS,0.25,,,,,,,,,,,
35,,Hernando,56cm..84cm,Bw2,lab,5.4,3,Constant Head,4.88,cm/hr,1,1.65,0,1,14.8,61.3,15.7,92.8,3.3,3.9,,FS,0.12,,,,,,,,,,,
35,,Hernando,84cm..94cm,Bt1,lab,5.4,3,Constant Head,0.13,cm/hr,1,1.54,0,0.7,11.8,49.9,13.5,75.9,3.5,20.6,,SCL,0.29,,,,,,,,,,,
35,,Hernando,94cm..152cm,Bt2,lab,5.4,3,Constant Head,30.8,cm/hr,1,1.55,0,0.5,8.6,36.1,10,55.2,1.6,43.2,,SC,0.28,,,,,,,,,,,
35,,Hernando,152cm..203cm,Btg1,lab,5.4,3,Constant Head,0.04,cm/hr,1,1.68,0.1,0.7,10.8,39.2,13.6,64.4,1.8,33.8,,SCL,0.21,,,,,,,,,,,
35,,Hernando,203cm..216cm,Btg2,lab,5.4,3,Constant Head,,cm/hr,0,,0.2,1.7,16,45,8.6,71.5,1.5,27,,SCL,0.1,,,,,,,,,,,
35,,Hernando,0cm..20cm,Ap,lab,5.4,3,Constant Head,17.5,cm/hr,1,1.45,0,0.6,12.6,65,12,90.2,6.1,3.7,,FS,1.43,,,,,,,,,,,
35,,Hernando,20cm..36cm,Bw1,lab,5.4,3,Constant Head,23.2,cm/hr,1,1.57,0,0.6,14,68.7,11,94.3,2.3,3.4,,FS,0.43,,,,,,,,,,,
35,,Hernando,36cm..104cm,Bw2,lab,5.4,3,Constant Head,28,cm/hr,1,1.54,0,0.6,14.4,69.8,11,95.8,1.7,2.5,,FS,0.11,,,,,,,,,,,
35,,Hernando,104cm..137cm,Bw3,lab,5.4,3,Constant Head,25.4,cm/hr,1,1.52,0,0.7,13.5,71.4,11.8,97.4,0.8,1.8,,FS,0.2,,,,,,,,,,,
35,,Hernando,137cm..157cm,Bw4,lab,5.4,3,Constant Head,10.3,cm/hr,1,1.66,0,0.6,12.9,68,11.3,92.8,1,6.2,,FS,0.03,,,,,,,,,,,
35,,Hernando,157cm..175cm,Bt1,lab,5.4,3,Constant Head,0.19,cm/hr,1,1.69,0,0.6,11.9,62.8,10.4,85.7,1,13.3,,LFS,0.07,,,,,,,,,,,
35,,Hernando,175cm..203cm,Bt2,lab,5.4,3,Constant Head,0.19,cm/hr,1,1.6,0,0.6,9.7,45.2,6.9,62.4,0.9,36.7,,SC,0.14,,,,,,,,,,,
35,,Hernando,203cm..254cm,Bt3,lab,5.4,3,Constant Head,,cm/hr,0,,0,0.6,12.4,56.8,7.2,77,0,23,,SCL,0.05,,,,,,,,,,,
35,,Hernando,0cm..8cm,A,lab,5.4,3,Constant Head,11.3,cm/hr,1,1.51,0,0.1,4.3,36.1,50.4,90.9,7.6,1.5,,VFS,1.38,,,,,,,,,,,
35,,Hernando,8cm..33cm,Bw1,lab,5.4,3,Constant Head,13.8,cm/hr,1,1.49,0,0.1,4.4,37.8,51.1,93.4,5.3,1.3,,VFS,0.41,,,,,,,,,,,
35,,Hernando,33cm..61cm,Bw2,lab,5.4,3,Constant Head,18.4,cm/hr,1,1.48,0,0.1,4.5,39.1,50.4,94.1,4.7,1.2,,VFS,0.22,,,,,,,,,,,
35,,Hernando,61cm..99cm,E1,lab,5.4,3,Constant Head,14.5,cm/hr,1,1.53,0,0.1,4.6,38,52.1,94.8,4.1,1.1,,VFS,0.09,,,,,,,,,,,
35,,Hernando,99cm..160cm,E2,lab,5.4,3,Constant Head,10.5,cm/hr,1,1.58,0,0.1,4.1,38.4,52.9,95.5,4,0.5,,VFS,0.02,,,,,,,,,,,
35,,Hernando,160cm..178cm,Eg,lab,5.4,3,Constant Head,9.86,cm/hr,1,1.58,0,0.1,3.8,39.6,52,95.5,4.1,0.4,,VFS,0.02,,,,,,,,,,,
35,,Hernando,178cm..188cm,Btg1,lab,5.4,3,Constant Head,0.41,cm/hr,1,1.78,0,0.1,3.4,32.1,44.4,80,2.3,17.7,,VFSL,0.07,,,,,,,,,,,
35,,Hernando,188cm..229cm,Btg2,lab,5.4,3,Constant Head,0.06,cm/hr,1,1.7,0,0.1,2.4,24.9,46.3,73.7,6.9,19.4,,VFSL,0.04,,,,,,,,,,,
35,,Hernando,0cm..10cm,A,lab,5.4,3,Constant Head,40.3,cm/hr,1,1.27,0.1,0.7,9.5,66.7,13.6,90.6,4.5,4.9,,FS,1.1,,,,,,,,,,,
35,,Hernando,10cm..28cm,Bw1,lab,5.4,3,Constant Head,31.6,cm/hr,1,1.34,0,0.9,11.1,66,13.1,91.1,3.5,5.4,,FS,0.55,,,,,,,,,,,
35,,Hernando,28cm..58cm,Bw2,lab,5.4,3,Constant Head,35.5,cm/hr,1,1.42,0,0.9,9.8,66.4,13.9,91,3.2,5.8,,FS,0.26,,,,,,,,,,,
35,,Hernando,58cm..71cm,Bw3,lab,5.4,3,Constant Head,32.9,cm/hr,1,1.45,0,0.8,9.7,66.7,13.4,90.6,2.1,7.3,,FS,0.13,,,,,,,,,,,
35,,Hernando,71cm..86cm,Bt1,lab,5.4,3,Constant Head,4.82,cm/hr,1,1.49,0,0.7,7.7,59.4,11.8,79.6,1.9,18.5,,FSL,0.16,,,,,,,,,,,
35,,Hernando,86cm..114cm,Bt2,lab,5.4,3,Constant Head,1.29,cm/hr,1,1.5,0,0.7,6.8,42.8,7.4,57.7,3,39.3,,SC,0.24,,,,,,,,,,,
35,,Hernando,114cm..160cm,Bt3,lab,5.4,3,Constant Head,0.26,cm/hr,1,1.69,0,0.7,8.1,46.3,5.8,60.9,1,38.1,,SC,0.09,,,,,,,,,,,
35,,Hernando,160cm..203cm,Bt4,lab,5.4,3,Constant Head,0.24,cm/hr,1,1.73,0,0.5,8.6,49.7,7.8,66.6,1.5,31.9,,SCL,0.06,,,,,,,,,,,
35,,Hernando,0cm..13cm,A,lab,5.4,3,Constant Head,21.9,cm/hr,1,1.5,0,0.6,10.6,70.4,11.7,93.3,4.5,2.2,,FS,1.98,,,,,,,,,,,
35,,Hernando,13cm..58cm,E/Eg,lab,5.4,3,Constant Head,32.4,cm/hr,1,1.56,0,0.7,10.7,73.2,13.3,97.9,0.9,1.2,,FS,0.12,,,,,,,,,,,
35,,Hernando,58cm..68cm,Bw,lab,5.4,3,Constant Head,14,cm/hr,1,1.59,0,0.8,9.8,72.6,12.9,96.1,1.7,2.2,,FS,0.33,,,,,,,,,,,
35,,Hernando,68cm..79cm,Bh1,lab,5.4,3,Constant Head,23.2,cm/hr,1,1.52,0,0.9,11,70.7,12,94.6,1.7,3.7,,FS,0.86,,,,,,,,,,,
35,,Hernando,79cm..94cm,Bh2,lab,5.4,3,Constant Head,26.3,cm/hr,1,1.7,0,0.7,9.7,72.4,13,95.8,1.5,2.7,,FS,0.42,,,,,,,,,,,
35,,Hernando,94cm..114cm,Eg1,lab,5.4,3,Constant Head,26.3,cm/hr,1,1.77,0,0.8,10.2,72.9,13,96.9,1.1,2,,FS,0.14,,,,,,,,,,,
35,,Hernando,114cm..203cm,Eg2,lab,5.4,3,Constant Head,,cm/hr,0,,0.1,0.8,9.9,73.8,13.7,98.3,0.3,1.4,,FS,0.04,,,,,,,,,,,
35,,Hernando,0cm..10cm,A,lab,5.4,3,Constant Head,76.2,cm/hr,1,0.8,0,1.7,22.1,54.9,9.5,88.2,8.2,3.6,,FS,3.5,,,,,,,,,,,
35,,Hernando,10cm..25cm,E,lab,5.4,3,Constant Head,31.6,cm/hr,1,1.02,0.1,1.4,18.3,65.2,11.8,96.8,1.7,1.5,,FS,0.72,,,,,,,,,,,
35,,Hernando,25cm..61cm,Eg,lab,5.4,3,Constant Head,25.9,cm/hr,1,1.55,0.1,1.7,18.4,63.3,15.2,98.7,0.6,0.7,,FS,0.13,,,,,,,,,,,
35,,Hernando,61cm..81cm,Bh1,lab,5.4,3,Constant Head,34.2,cm/hr,1,1.52,0.1,1.4,18.4,63,12.2,95.1,1.7,3.2,,FS,1.12,,,,,,,,,,,
35,,Hernando,81cm..91cm,Bh2,lab,5.4,3,Constant Head,13.1,cm/hr,1,1.54,0.1,1.5,17.6,64.2,12.8,96.2,1.1,2.7,,FS,0.74,,,,,,,,,,,
35,,Hernando,91cm..117cm,Bw1,lab,5.4,3,Constant Head,13.6,cm/hr,1,1.64,0.1,1.6,18.5,64.9,12.5,97.6,0.8,1.6,,FS,0.21,,,,,,,,,,,
35,,Hernando,117cm..140cm,Bw2,lab,5.4,3,Constant Head,,cm/hr,0,,0.1,1.6,19.1,64.2,13,98,0,2,,FS,0.06,,,,,,,,,,,
35,,Hernando,140cm..165cm,Btg,lab,5.4,3,Constant Head,,cm/hr,0,,0.1,1.8,19.4,58.7,12.1,92.1,0.7,7.2,,FS,0.4,,,,,,,,,,,
35,,Hernando,165cm..203cm,2Cr,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Hernando,0cm..10cm,A,lab,5.4,3,Constant Head,27.6,cm/hr,1,1.32,0.1,1.7,14.2,68.3,8.6,92.9,3.3,3.8,,FS,1.58,,,,,,,,,,,
35,,Hernando,10cm..30cm,E,lab,5.4,3,Constant Head,26.3,cm/hr,1,1.45,0.1,1.6,12.3,72.5,11.6,98.1,0.7,1.2,,FS,0.34,,,,,,,,,,,
35,,Hernando,30cm..66cm,Eg,lab,5.4,3,Constant Head,29.8,cm/hr,1,1.51,0.1,1.6,10.3,70,13.4,95.4,0.2,4.4,,FS,0.11,,,,,,,,,,,
35,,Hernando,66cm..84cm,Bh,lab,5.4,3,Constant Head,0.78,cm/hr,1,1.47,0.1,1.6,10.7,68.5,13.8,94.7,1.4,3.9,,FS,1.04,,,,,,,,,,,
35,,Hernando,84cm..109cm,Bw1,lab,5.4,3,Constant Head,1.53,cm/hr,1,1.38,0.1,1.2,11.2,71.5,7.1,91.1,2,6.9,,FS,0.75,,,,,,,,,,,
35,,Hernando,109cm..150cm,Bw2,lab,5.4,3,Constant Head,0.15,cm/hr,1,1.56,0.1,1.3,11,66.5,12.1,91,0.8,8.2,,FS,0.46,,,,,,,,,,,
35,,Hernando,150cm..203cm,2Cr,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Hernando,0cm..8cm,A,lab,5.4,3,Constant Head,21.9,cm/hr,1,1.39,0.1,1.8,18.8,63.9,7.8,92.4,4.7,2.9,,FS,2.22,,,,,,,,,,,
35,,Hernando,8cm..20cm,Eg,lab,5.4,3,Constant Head,24.6,cm/hr,1,1.5,0.1,1.7,17.4,70.2,8.6,98,1.1,0.9,,FS,0.2,,,,,,,,,,,
35,,Hernando,20cm..61cm,Eg/Bh,lab,5.4,3,Constant Head,18.1,cm/hr,1,1.39,0.1,1.7,16.9,70.3,7.3,96.3,1,2.7,,FS,0.69,,,,,,,,,,,
35,,Hernando,61cm..101cm,Eg1,lab,5.4,3,Constant Head,24.5,cm/hr,1,1.62,0.1,1.6,15,73.4,7.7,97.8,0.6,1.6,,FS,0.13,,,,,,,,,,,
35,,Hernando,101cm..203cm,Eg2,lab,5.4,3,Constant Head,,cm/hr,0,,0.1,1.8,15.5,72.8,7.9,98.1,0.4,1.5,,FS,0.07,,,,,,,,,,,
35,,Hernando,0cm..8cm,A,lab,5.4,3,Constant Head,11.3,cm/hr,1,1.45,0,0.7,15.4,63.7,13.6,93.4,4.8,1.8,,FS,1.3,,,,,,,,,,,
35,,Hernando,8cm..20cm,E,lab,5.4,3,Constant Head,17.1,cm/hr,1,1.49,0.1,0.7,14.9,65,15.3,96,3,1,,FS,0.48,,,,,,,,,,,
35,,Hernando,71cm..79cm,Bh2,lab,5.4,3,Constant Head,6.31,cm/hr,1,1.55,0.1,0.9,12.9,61.8,15.1,90.8,4.4,4.8,,FS,1.46,,,,,,,,,,,
35,,Hernando,79cm..86cm,Bw1,lab,5.4,3,Constant Head,12.2,cm/hr,1,1.5,0,1,13.1,62.9,14.8,91.8,4.1,4.1,,FS,0.82,,,,,,,,,,,
35,,Hernando,86cm..96cm,Bw2,lab,5.4,3,Constant Head,8.15,cm/hr,1,1.58,0,1,12.9,62.3,14.9,91.1,3.8,5.1,,FS,0.42,,,,,,,,,,,
35,,Hernando,96cm..109cm,Btg1,lab,5.4,3,Constant Head,0.67,cm/hr,1,1.72,0,1,13.2,56.1,12.3,82.6,1.9,15.5,,FSL,0.17,,,,,,,,,,,
35,,Hernando,109cm..147cm,Btg2 (upper),lab,5.4,3,Constant Head,0.76,cm/hr,1,1.74,0,0.7,11.8,52,10.7,75.2,1.4,23.4,,SCL,0.1,,,,,,,,,,,
35,,Hernando,147cm..188cm,Btg2 (lower),lab,5.4,3,Constant Head,0.39,cm/hr,1,1.65,0,0.7,10.8,51.6,10.6,73.7,0.9,25.4,,SCL,0.04,,,,,,,,,,,
35,,Hernando,188cm..203cm,Btg3,lab,5.4,3,Constant Head,,cm/hr,0,,0,0.5,9.2,49.3,8,67,0.1,32.9,,SCL,0.03,,,,,,,,,,,
35,,Hernando,0cm..0cm,Ap,lab,5.4,3,Constant Head,12.3,cm/hr,1,1.41,0,0.6,17.5,67.2,7.8,93.1,4.9,2,,FS,1.93,,,,,,,,,,,
35,,Hernando,15cm..23cm,E,lab,5.4,3,Constant Head,23.7,cm/hr,1,1.38,0,0.7,17.9,68.6,9.6,96.8,2.1,1.1,,FS,0.36,,,,,,,,,,,
35,,Hernando,23cm..41cm,Eg,lab,5.4,3,Constant Head,18.4,cm/hr,1,1.45,0,0.8,16.5,69.3,10.2,96.8,2.3,0.9,,FS,0.11,,,,,,,,,,,
35,,Hernando,41cm..64cm,Bh1,lab,5.4,3,Constant Head,7.89,cm/hr,1,1.34,0,0.8,15.6,64.3,9,89.7,3.6,6.7,,FS,1.14,,,,,,,,,,,
35,,Hernando,64cm..89cm,Bh2,lab,5.4,3,Constant Head,47.3,cm/hr,1,1.5,0.1,0.9,15.9,65.1,9.4,91.4,3.4,5.2,,FS,0.66,,,,,,,,,,,
35,,Hernando,89cm..102cm,Btg1,lab,5.4,3,Constant Head,6.13,cm/hr,1,1.59,0,0.9,13.8,62.5,9.3,86.5,3.1,10.4,,LFS,0.36,,,,,,,,,,,
35,,Hernando,102cm..152cm,Btg2,lab,5.4,3,Constant Head,1.08,cm/hr,1,1.66,0.1,0.7,11.7,50.7,8.3,71.5,1.7,26.8,,SCL,0.18,,,,,,,,,,,
35,,Hernando,152cm..102cm,Btg3,lab,5.4,3,Constant Head,0.01,cm/hr,1,1.39,0.2,0.8,3.2,26.1,11.2,41.5,6.7,51.8,,C,0.17,,,,,,,,,,,
35,,Hernando,0cm..8cm,A,lab,5.4,3,Constant Head,1.64,cm/hr,1,1.47,0.1,0.5,11.1,51.4,15.5,78.6,9.1,12.3,,FSL,2.71,,,,,,,,,,,
35,,Hernando,8cm..23cm,Btg1,lab,5.4,3,Constant Head,0.07,cm/hr,1,1.24,0,0.2,4.5,21.7,8.3,34.7,0.6,64.7,,C,0.46,,,,,,,,,,,
35,,Hernando,23cm..71cm,Btg2 (upper),lab,5.4,3,Constant Head,0.02,cm/hr,1,1.15,0,0.2,5.3,21.4,9.2,36.1,2.1,61.8,,C,0.15,,,,,,,,,,,
35,,Hernando,71cm..119cm,Btg2 (lower),lab,5.4,3,Constant Head,0.04,cm/hr,1,1.18,0,0.1,2.8,11.8,7.6,22.3,4.4,73.3,,C,0.16,,,,,,,,,,,
35,,Hernando,119cm..203cm,Btg3,lab,5.4,3,Constant Head,0.31,cm/hr,1,1.18,0,0.2,2.6,17.5,9.8,30.1,7.6,62.3,,C,0.04,,,,,,,,,,,
35,,Hernando,0cm..20cm,A1,lab,5.4,3,Constant Head,3.87,cm/hr,1,1.5,0,0.2,9.1,43.4,34,86.7,8.7,4.6,,FS,1.63,,,,,,,,,,,
35,,Hernando,20cm..38cm,A2,lab,5.4,3,Constant Head,7.89,cm/hr,1,1.57,0,0.3,10,47.9,34.1,92.3,4.8,2.9,,FS,1.63,,,,,,,,,,,
35,,Hernando,38cm..46cm,Eg1,lab,5.4,3,Constant Head,9.39,cm/hr,1,1.64,0,0.3,10,50.7,33.8,94.8,3.7,1.5,,FS,0.27,,,,,,,,,,,
35,,Hernando,46cm..56cm,Eg2,lab,5.4,3,Constant Head,11.6,cm/hr,1,1.71,0,0.4,10.9,52,33.6,96.9,2,1.1,,FS,0.03,,,,,,,,,,,
35,,Hernando,56cm..107cm,Btg1,lab,5.4,3,Constant Head,0.01,cm/hr,1,1.66,0,0.2,8,35.5,26.1,69.8,2.4,27.8,,SCL,0.1,,,,,,,,,,,
35,,Hernando,107cm..150cm,Btg2,lab,5.4,3,Constant Head,0.15,cm/hr,1,1.79,0,0.3,9.8,39.5,32.7,82.3,3.7,14,,FSL,0.06,,,,,,,,,,,
35,,Hernando,150cm..203cm,Btg3,lab,5.4,3,Constant Head,2.63,cm/hr,1,1.76,0,0.2,3.4,25.2,26.5,55.3,4.9,39.8,,SC,0.1,,,,,,,,,,,
35,,Hernando,0cm..2cm,Oi,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,PEAT,,,,,,,,,,,,
